Customer ID,Monetary,Frequency,TotalItemsPurchased,UniqueProducts,AverageOrderValue,AverageItemsPerOrder,PurchaseRate,WeekendPurchaseRatio,CancellationRate,Recency,CustomerLifetime
12346,2.389434381541698,0.8502198590705463,2.555479611119028,-0.3011156334059281,3.690216172068018,3.579630736494611,0.7590220961559062,0.0,1.3466288537187816,0.6498642185135531,0.349701184444296
12347,0.9227079920545586,0.5849625007211564,0.9227333651950362,0.6159830023075147,0.926449678135055,0.8515256104999239,0.39190650141711997,0.75,0.0,-0.26313461540347544,0.35361462882133093
12348,0.4489805516996969,0.29248125036057815,0.8775562774708563,-0.3460660985923269,0.4326341439111875,1.2201641313282827,0.10495928493322466,1.2000000000000002,0.0,-0.056634953263512165,0.2771661372438839
12349,0.866589611845743,0.16096404744368117,0.6172911060338522,0.6707468237990215,1.616564822661592,0.939077033290482,-0.19750348183816635,0.0,0.9157076205287714,-0.21723468670224086,0.6833192655068537
12350,-0.506279668579833,-0.5000000000000001,-0.4500653956620522,-0.5691109269262127,0.2112615500246619,0.2401179167823877,-0.5161657758324102,0.0,0.0,0.6067907415561961,-0.43174922485654377
12351,-0.56220421487305,-0.5000000000000001,-0.30804968505865615,-0.44739337282027586,0.08764659673895318,0.5118044726517645,-0.5161657758324102,0.0,0.0,0.790457145715258,-0.43174922485654377
12352,0.6321450680777179,0.7297158093186489,0.2080483950594563,0.2632676491154024,0.023846047308946267,-0.7224953015872221,0.6856069883161542,0.0,1.0565857159947363,-0.1669548365963715,0.2639852225084772
12353,-0.40235808873230366,-0.20751874963942185,-0.4130373679256554,-0.3946162996049949,-0.3711846641464548,-0.35688219912899677,-0.21874983259100983,0.0,0.0,0.3071868567051732,-0.03285868972863277
12354,0.11599079922941971,-0.5000000000000001,0.05014544084454997,0.1509688200781701,1.586720805536705,1.1970582355795454,-0.5161657758324102,0.0,0.0,0.3868139455285279,-0.43174922485654377
12355,0.046788340554550445,-0.20751874963942185,0.06240978326198184,-0.1486799354509508,0.6199620254305912,0.5499213600541549,-0.33919690709611866,0.0,0.0,0.3358985851068942,0.2579258270033767
12356,1.0600636602699787,0.4036774610288021,0.9941650765649286,0.5006002703406138,1.567579727871882,1.2663763410227813,0.1728822724065818,0.0,0.0,-0.20579746247007558,0.35340573092390865
12357,1.6208873385888336,0.0,1.3270424192067851,1.0552233678164773,3.6214574905376837,2.574452354720752,-0.17674966392688551,2.0,0.0,-0.17560483811649646,0.26217432190419926
12358,0.7972127507360891,0.29248125036057815,0.4101339224133482,0.13005110216134985,1.201245893315635,0.3281086028522025,-0.18478221864136785,0.0,0.0,-0.2653196724768132,0.9943817995672152
12359,1.2362187535663636,0.7297158093186489,0.8822039605016243,1.1493851280389582,1.3565689824288352,0.558427434824919,0.2132134962869179,1.2000000000000002,1.3081537436125306,-0.10742478078326645,0.8905948130245127
12360,0.845047375037999,0.5849625007211564,0.8275447750046239,0.7598680218283731,0.7550519940479417,0.6698940191337499,0.13371156036675255,0.0,0.5087264558493174,-0.12185125724143407,0.7465841293891873
12361,-0.2809992394348575,0.16096404744368117,-0.36104375493328456,-0.5363162534679564,-0.9139817557827974,-0.9220857840306779,-0.06935447044300806,1.5,0.0,0.5420824535405672,0.339754117679375
12362,0.9677250514490502,0.7924812503605783,0.7779993451212747,0.8974728169604856,0.6520246735827655,0.2677787933469729,0.22732008423889466,0.0,0.9811153077093979,-0.2602865876920874,1.0043966903248056
12363,-0.24028002055227693,-0.20751874963942185,-0.08222063507057323,-0.3946162996049949,-0.013684983216491859,0.27381999178368566,-0.07503198320578437,0.0,0.0,0.0397409707027783,-0.17221529098697133
12364,0.22016014672454942,0.16096404744368117,0.579065526847108,0.2632676491154024,0.18959005003383164,0.8660886305584143,0.7884511526044751,1.5,0.0,-0.24836488491673148,-0.22705912793944943
12365,-0.16058025128936684,-0.20751874963942185,-0.5126775359080735,-0.42043099147526186,0.16218708657014486,-0.5465174205118181,2.063730165337332,0.0,1.5261793675479522,0.5533549158390159,-0.4317315906184496
12366,-0.2925576023474765,-0.5000000000000001,-0.24447079777313474,-1.4814146467095628,0.683670268280858,0.6334355854294911,-0.5161657758324102,0.0,0.0,1.5197542693445711,-0.43174922485654377
12367,-0.8680750302687698,-0.5000000000000001,-0.5155833241963022,-0.8150472910802568,-0.588446622835178,0.1147772747116177,-0.5161657758324102,0.0,0.0,-0.2575954761080485,-0.43174922485654377
12368,0.029745243148298666,-0.5000000000000001,-0.18951261695907876,-0.5363162534679564,1.3960846521351198,0.7385746492610687,-0.5161657758324102,6.0,0.0,1.5049884617610105,-0.43174922485654377
12369,0.3852091005014019,0.0,0.4810014268377471,0.4138019232360459,0.8913118857540184,0.9571797385609728,-0.00895901917327357,0.0,0.0,0.8980427655290575,0.014022610484436284
12370,0.8529505197062961,0.5,0.8565846969415609,0.789282449524909,0.9292327621372144,0.8544557575682843,0.04112740541194112,0.0,0.0,-0.12461494253437197,0.7738765040394275
12371,0.8213276931542021,0.29248125036057815,0.5549481369116626,0.6530359682955913,1.2544957161664625,0.6042592288547889,-0.11946487366219982,0.0,0.0,-0.14384697539260904,0.7415420937741306
12372,0.214028480692651,0.0,0.2547842256915018,-0.16576708528869222,0.5134337270237099,0.5252859884550334,-0.0025029392315451997,0.0,0.0,-0.06781326588555125,0.0077041273273379535
12373,0.13923273193579916,0.0,0.03659726587521209,-0.1320609861045676,0.3483789416624205,0.10918624639221519,-0.18265356777198363,0.0,0.0,0.6099506400706907,0.2754406948703697
12374,0.6575374026877913,0.16096404744368117,0.5281402217618459,0.33565786730872005,1.1548613308536582,0.7688683456928587,-0.19340192575802603,0.0,0.0,-0.1981419169070262,0.6681063439510665
12375,-0.33996866110248464,-0.20751874963942185,-0.501218095225097,-0.6796987429630209,-0.23359819806123844,-0.5247178350608895,0.1178351610936938,0.0,1.5261793675479522,-0.23991887436216044,-0.26016401876147277
12376,-0.28947816742460825,-0.20751874963942185,-0.35041320480636606,-0.8150472910802568,-0.12222634335355818,-0.23760433134385936,0.9609830708649815,0.0,0.0,0.8303687627065286,-0.3767670269590197
12377,0.730113987887332,0.16096404744368117,0.7487625949364404,0.6301444324754325,1.3151334437631315,1.190183361105437,0.10093014239393705,0.0,0.0,0.6209445762430945,0.10347838737605593
12378,0.9736586608764046,-0.20751874963942185,0.9791043119007938,1.0998430155927466,2.667683320108517,2.3021366541318957,-0.370764466819949,0.0,0.0,0.09619939332302262,0.4137541631214501
12379,0.33188669507210405,0.16096404744368117,0.2680043811508993,0.1509688200781701,0.43604161402432945,0.2726362933720124,-0.12158106960135874,0.0,0.9157076205287714,-0.03932710441689478,0.45289267633135966
12380,1.2822938403057278,0.7924812503605783,0.9850313352004685,0.7446080042324369,1.3463653892415433,0.6623941755361102,0.31605486988950804,0.0,1.2209434940383619,-0.20894951517820276,0.8202843927836629
12381,0.40104725300698296,0.29248125036057815,0.2636358486769054,0.2632676491154024,0.3269019990038891,0.04904527585905289,0.9647520666233925,1.2000000000000002,0.7630896837739761,-0.25711688191963344,-0.20688962899936886
12383,0.4025577481948601,0.29248125036057815,0.5877391102981272,0.37242995637284404,0.3302335720770246,0.6668221487259423,0.6341222385919769,0.0,0.7630896837739761,0.2518445000407001,-0.10411321994744314
12384,-0.20920145023054404,-0.20751874963942185,-0.675239980946875,-0.3231745627721683,0.05489026673251032,-0.8554305096797777,0.08828630183649706,0.0,1.5261793675479522,-0.18884855926476948,-0.2503119055862892
12385,0.42721429519822235,-0.5000000000000001,0.12296054357928274,0.21897398280902985,2.274645526711685,1.3363589114922378,-0.5161657758324102,0.0,2.2892690513219285,0.8017727599487275,-0.43174922485654377
12386,-0.40873652349737916,-0.20751874963942185,-0.1540188072422349,-0.8678243642955378,-0.3852487818626989,0.1368246039330154,0.9310032609342169,0.0,0.0,0.6834521155726506,-0.37488016348295194
12387,-0.952598712868984,-0.5000000000000001,-0.6442649371825506,-0.925635107117065,-0.7752767675337116,-0.13140016641378618,-0.5161657758324102,0.0,0.0,0.9033112245048069,-0.43174922485654377
12388,0.7991302335298288,0.5849625007211564,0.7230832511994496,0.3652517222233779,0.6537314249330547,0.4706808758347994,0.16892649671915866,0.75,0.0,-0.22602002838220453,0.6757568903241954
12389,0.26673128062692364,0.0,0.12461220194069138,-0.055179269251883704,0.6297568652971008,0.2769694774334656,-0.05364899675112708,0.0,0.0,0.8671322498928556,0.06257509387688386
12390,-0.2423619191276862,-0.5000000000000001,-0.15544915704436751,-0.20145700866623173,0.7946222106323547,0.8037405669324421,-0.5161657758324102,0.0,0.0,-0.044905472744159035,-0.43174922485654377
12391,0.6082934181026578,0.4036774610288021,0.4656662402979382,1.007058892544273,0.5702248218406705,0.2579173286142247,-0.05813931416634409,0.0,0.6540768718062653,-0.20902797324187739,0.8204919342012318
12392,-0.6938242359383934,-0.5000000000000001,-0.9491135197384789,-1.0609836552343013,-0.20328473545550832,-0.7145980471579818,-0.5161657758324102,0.0,0.0,1.4007020035247284,-0.43174922485654377
12393,0.5406700643267806,0.4036774610288021,0.5088033050753348,0.20030931919148418,0.4210427607060115,0.3401147610023697,0.2463820606448282,0.0,0.6540768718062653,-0.06539871897596536,0.2637885329297354
12394,0.20345719593493697,-0.20751874963942185,0.27048389058374017,-0.3231745627721683,0.9659450812175315,0.9473832431802737,-0.1296767673304005,0.0,0.0,-0.08993059403542182,-0.13141508995665707
12395,0.9006027040976944,1.0000000000000002,0.9618457051850395,0.700548438163026,0.14025231813508798,0.3185160329344956,0.64315915770537,0.4,0.7630896837739761,-0.21505747543527062,0.7074564680181049
12396,0.03763662343085441,-0.5000000000000001,0.10528533985741942,0.21897398280902985,1.4135276654386753,1.3025449397627762,-0.5161657758324102,0.0,0.0,1.6352170787513005,-0.43174922485654377
12397,0.5429808592931754,-0.20751874963942185,0.4899045212518655,0.5343063695247384,1.7159888060383892,1.3667360130265944,0.05189768013312298,0.0,0.0,-0.16922031318497566,-0.23678101904870744
12398,0.3369289738596271,-0.5000000000000001,0.539907158358609,0.3795242326418465,2.0750799241381808,2.134008617074052,-0.5161657758324102,0.0,0.0,-0.14104406106783385,-0.43174922485654377
12399,0.4337298222441757,0.5,0.77067376515774,0.23708140825560817,0.004547396913536723,0.690513266907514,0.12494338910431751,0.0,0.0,0.06763869669387527,0.5941157938679651
12400,-0.7649385852504872,-0.5000000000000001,-0.8387149398929374,-0.8150472910802568,-0.36047504902671185,-0.5033974003868046,-0.5161657758324102,0.0,0.0,0.9008044893704034,-0.43174922485654377
12401,-1.2346164343478645,-0.5000000000000001,-1.8715335780646896,-1.2354782825555186,-1.3986453914573032,-2.4792558279534327,-0.5161657758324102,0.0,0.0,0.5872762596687304,-0.43174922485654377
12402,0.19690891983068542,0.4036774610288021,0.0992539846670113,-0.02696238134501425,-0.3365848869835021,-0.43881743303708226,0.26271219797136,2.0,0.6540768718062653,0.6437680269660365,0.24614886891623028
12403,0.08557537183968633,-0.20751874963942185,-0.3099887263073846,-1.2354782825555186,0.7056093448254831,-0.16057652298848835,-0.3824594996524727,0.0,1.5261793675479522,-0.12979317473689578,0.4901578908637351
12404,-1.3854536726635673,-0.5000000000000001,-2.7800607490175393,-1.9018456381848245,-1.7320542325479367,-4.217335487881042,-0.5161657758324102,0.0,0.0,1.6574540554482748,-0.43174922485654377
12405,0.3606802295523051,-0.5000000000000001,0.29345352618750964,0.1083861667722219,2.1275794177868836,1.662524594485476,-0.5161657758324102,0.0,0.0,0.1500647769388214,-0.43174922485654377
12406,1.0616165288247514,0.29248125036057815,0.9941650765649286,0.5557795395924977,1.7852074589454214,1.4429521634111004,-0.15990640301156653,0.0,1.3081537436125306,-0.20705671439205298,0.8871805532335258
12407,0.35997416168634244,0.29248125036057815,0.5478413819141494,0.14060012816463935,0.2363185478040962,0.590701485755881,0.43934182944564587,1.2000000000000002,0.0,-0.12971471667322118,-0.012040793418631042
12408,0.8559250816725262,0.5849625007211564,0.7777720155193414,0.5006002703406138,0.7790568475498056,0.574958892812388,0.2904380517082489,0.0,1.9622306154187958,-0.17799780905857188,0.47842162717219056
12409,1.7524532399326327,0.5,1.677275735724256,0.8207533887258768,2.9161511902925876,2.4227094168928764,0.16778153348771346,0.8571428571428571,2.1131714319894725,-0.04785745738991597,0.519139082931448
12410,0.08262156833378327,0.0,-0.1729356715687864,-0.1320609861045676,0.22347982774094902,-0.28975486251368254,0.06904656176442961,2.0,1.1446345256609642,0.6017733483842052,-0.05302954514856671
12411,-0.48681448805992594,-0.5000000000000001,-0.6294592526794826,-0.42043099147526186,0.25428715398844504,-0.10307579713917313,-0.5161657758324102,0.0,0.0,0.8871920153228597,-0.43174922485654377
12412,0.5827263933370765,0.4036774610288021,0.7220691335241715,0.35798751915499055,0.5138177677577798,0.7468427827346761,0.09229034063866608,0.0,1.1446345256609642,-0.059112266624037756,0.47629737972177927
12413,0.07509271857214803,0.16096404744368117,-0.20664987125340428,-0.055179269251883704,-0.13022591298343794,-0.6299204090625389,0.00040946094125582643,1.5,1.5261793675479522,-0.08155911864134167,0.22420916376747366
12414,0.04947330457399649,0.4036774610288021,0.015571090540402793,-0.44739337282027586,-0.6609889882387608,-0.5974350354746352,0.5063614883840574,0.0,1.1446345256609642,0.3442504459850557,0.048972313907072344
